comment_text,label
"Kể từ lúc cô like cmt đá xéo HT t đã cảm thấy chả cần phải nể nang gì rồi. Sau đó là vụ Xesi. Chả cần biết luật liếc thế nào nhưng nguyên cái thái độ lên giọng dạy dỗ là ko ưa nổi. Trong khi bản thân NM đem bài ngta đi hát đã đời và đang ở trong vị thế của một người cần phải giải thích. Chưa kể đến việc lời giải thích của cô có vẻ có sự sai sót và không thoả đáng với ngta, thì theo như Xesi, chị này đã liên hệ cả với cô rồi nhưng rốt cuộc chỉ nhận được duy nhất một cái mail từ quản lý cũ. Việc tác giả cảm thấy chất xám của mình không được tôn trọng và quyết định lên tiếng nó rất chính đáng, từ bao giờ mà một người đi hát lên giọng trịch thượng với tác giả bài hát kể cả là khi ngta đang hiểu lầm lại là chính đáng nhỉ?",-1
"Lại còn đc đám fan thượng đẳng vl cơ, cover mấy bài trend tt kiểu nhí nhảnh yêu đời thành bài nhạc chỉ thấy tròn vành rõ chữ chứ chả thấy tí tình yêu nào nhưng ai chê thì là do gu kém vs não ngắn nha 😒",-1
"Hảo cảm về cô giảng viên này của t bay sạch kể từ clip cô bênh Chi Pu. Má ơi thảo mai thảo quả ko đúng lúc đúng chỗ trong khi trước đó mồm bô bô muốn thế hệ trẻ có tư duy đúng đắn về âm nhạc :)))) Còn thằng admin page này t đ hiểu Nguyên Hà, Tăng Phúc vs cô giảng viên tên Ngọc mắc nợ gì nó mà nó đi bài bash người ta hết lần này lần khác. Chê cả cô lẫn trò",-1
Bữa nay mà vẫn còn đứa fl và tin vào cái trang này thì t cũng chịu😂😂😂,0
"Mình thấy chả có vấn đề gì khi bảo Ngọc Mai là niềm tự hào của bộ môn thanh nhạc cả. Tất nhiên hoàn toàn ở góc độ mình là 1 người thích nghe nhạc thông thường. Thứ 1, danh xưng Ths Ngọc Mai là đúng, và cô cũng là 1 giảng viên nhạc viện, dù có nhiều nghệ sĩ là Ths, Ts. thì đó cũng là sự thật, có thể mọi người push cái danh xưng Ths quá đà nhưng mình cảm thấy miễn nó ko phải là lời nói dối hay nhận vơ thì nó cũng đâu có sao, chẳng lẽ vì nhiều người giỏi hơn hay học vị cao hơn thì mình ko đc tự hào cái mình đang có sau những gì nỗ lực đạt đc. Cái thứ 2, là có thể bạn nói đúng, Ngọc Mai ko phải là 1 ca sĩ opera xuất sắc, nhưng về độ nhận diện công chúng thì mình tin Ngọc Mai hơn hẳn, đó cũng là sự thành công của 1 người nghệ sĩ. Mình nghĩ là nó cũng cho thấy 1 con đường thành công khác theo nghề dành cho những bạn theo con đường thanh nhạc dù Ngọc Mai ko phải là người đầu tiên. Thứ 3, thật chất O Sen là 1 cái branding, nhiều case study đã chỉ ra rằng branding rất có lợi trong việc thu hút tập người xem cho nên, đó là branding đc nhiều người biết tới và yêu mến qua 1 chương trình ca nhạc khá thành công, ko sử dụng mình thấy mới là 1 điều khá phí.",1
"Thấy người ta tuy không quá xuất sắc nhưng lại làm ăn được, nhiều show, kiếm được nhiều tiền. Đâm ra sân si. 😅",0
"Nhiều con thích đánh tráo khái niệm ghê. Hay đem 2 chữ lịch sự ra để bao biện cho Up Happy trong khi lời khen như bú đớ kia là không thể chấp nhận được. Lịch sự chỉ đúng khi lời khen nó vừa phải, nó tương đối đúng với mình chứ tâng bốc lố mà vẫn cảm ơn đồng tình thì có nghĩa là mất nhận thức, mất tự trọng rồi nha",-1
"Cây muốn lặng mà gió chẳng ngừng.
Chà đạp , sân si với người ta hết lần này đến lần khác nghiệp đến nhanh lắm ad ạ .",-1
"Thay vì chê những người hát dở 1 cách thậm tệ như vậy tại sao không dùng vốn kiến thức của bản thân để làm những bài biết chỉ để khen những người hát hay, hát tốt. Có thấy tốt hơn cho bản thân hay không? hay do đăng những bài chê thì sẽ được lượng tương tác cao hơn? Trước đây page rất hay nhưng càng gần đây có vẻ luôn mang nặng lượng tiêu cực nhỉ?Đổi admin rồi hả?",-1
không hiểu sao khen cậu này hát hay được :)),-1
Ad đang lên cơn thiếu hơi trai.nên rất dễ kích động,-1
Erik cũng bị chê nhưng biết tiếp thu và sửa đổi nên bây h hay hơn nhiều rồi. Còn cái này thì.... 😂,0
Giọng hát tên này nghe càng lâu càng thấy chói tai. Lâu lâu nghe chơi thì đc,0
Chông gai đầu tiên 😂😂,0
T với bồ t thỉnh thoảng cũng mày tao dị ó. Dĩa huông moà =))),0
Hóng 👁️👄👁️,0
"Mặc dù không thích Tăng Phúc nhưng mà dùng từ: “cực kỳ xấu, nhão nhoét như tiếng con dê đến mùa sinh sản” thì thật là vô học .
Bỏ like",-1
Mình ko hiểu về nhạc lý và kỹ thuật nhưng đợt trước nghe Tăng Phúc hát ko thích một tý nào cứ đãi chứ kiểu gì ý,-1
Chọc thủng màng nhĩ.,-1
"dm nói thật ad ah , mày bị thần kinh ah , bố cái loại sân si ghen ăn tức ở , biết tí kiến thức thanh nhạc chứ chắc đéo j đã hát nổi dc 1 bài cho ra hồn mà suốt ngày đi rình cắn ng ta thế :)) đúng là gia môn bất hạnh",-1
"Mấy đứa nào bữa hổm bóc phốt Orange chưa xin lỗi Châu Đăng Khoa trên các phương tiện truyền thông thì vào đây sám hối đi nha. Quê là quê là quê, chúng mình quê nhìu 😇",0
Tự nhiên giờ thấy lời tha lỗi của K trên Sóng24 thiệt là kệch cỡm và khôi hài!! 😀😀,0
có người theo phe CĐK lun hở chời,0
sau chừa em nhá:)),0
Dừa cái nư t lắm,0
Ông này bị sao v,0
"Khiêm tốn, thật thà, thẳng thắn nhận lỗi > < Trí trá, đánh tráo khái niệm, đơm đặt bịa chuyện
- ""Sinh ra đã là thứ đối lập nhau""",0
"Cái này là thoả thuận đương sự, chờ CĐK công bố quyết định ban đầu của toà án",0
"Cam đã tới nơi, CĐK tới số 😎",0
""" anh tha thứ cho em và hi vọng em cũng vậy""",0
Thằng này mà là đàn ông à :)),-1
"Trước đây cũng hâm mộ tài năng của CĐK , nhưng qua sự việc này thấy ghét thật . Lên sóng 24 thì nói "" tôi tha thứ cho em và hi vọng em cũng vậy"" , bây giờ tự nhiên lại đào người ta lên để thể hiện điều gì. Làm đàn anh và là 1 thằng đàn ông mà ko chuẩn",-1
Ko ai nợ ai và ko còn liên quan nhá 😌,0
"CĐK phải có gì đó thì từ Ly Ly, Orange đến Sofia đều phốt. Nhìn mặt ko có thiện cảm",-1
"Vl nhỉ yêu cầu 1 câu xin lỗi sau khi hạ thấp danh dự cá nhân, tổ chức cũng khó gớm",-1
Tao nói rồi mà ko chịu nó bị khùng ng ta đã tha thứ xin lỗi rồi hai bên xl nhau mà h phốt ng ta lên như thiệt mấy đứa anti còn tân bốc nó dừa sáng mắt chx,-1
"Chị Khoa chơi dơ, bầy hầy ghê",-1
Ngày đó Trấn Thành - Đoan Trang chiến thắng thuyết phục so với Đàm Vĩnh Hưng - Kim Thư,0
"Cái show đó hát cũng giả trân mà, nhờ Đoan Trang nên mới tiết chế thôi 🥲",0
"Hồi này tiết mục bài gì ""Đất nước tôi thon thả giọt đàn bầu..."" hay mà, đâu có ố dề như giờ",0
Trước nhớ cặp này hát lý 10 thương hay,0
Trấn Thành hát giống như cô Hà vẽ tranh vậy…,0
"Trấn Thành thời hát bài Cánh Hồng Phai vẫn ổn mà, còn giờ thì bất ổn thật sự",-1
comment khen bạn Chấn Thành (gần nhà bạn comment) ko phải Trấn Thành :v,0
Nó khen Chấn Thành. Chứ có phải khen Trấn Thành đâu.,0
Lạy ad. Khó thế mà cũng đào ra được,0
"hình như là sai chính tả thôi mà, ad căng thẳng quá",0
Hẹn gặp năm ta 60.,0
Ủa khoan... Nó like gì thế 🤣🤣🤣,0
"Ôi trời, do làm mc nên cũng học phát âm, lấy hơi nên gọi là biết hát, chứ giọng hát ko hề hay",0
Chê nhá,-1
Ê khen mà sao cấn cấn bây,0
"Càng đơn giản k màu mè nghe cũng hay, làm giám khảo 1 số game âm nhạc xong kiểu tự tôn cao nên phải hát khó hơn",0
"Hồi đấy quá ấn tượng cặp đôi này. Tư duy âm nhạc, dựng bài cực tốt và thông minh. TT có giọng mà. Hồi đấy 1 phần do xuất hiện với vai trò MC hát nên cách nhìn nhận của mọi ng cũng dễ chịu hơn. Và 1 phần TT hát bản năng, ko luyến láy bắt chước cách hát của các anh chị vocalist nên nó thật.
Bây h giọng vẫn có, nhưng có thể 1 phần bị ‘tàn phá’ bởi đóng phim, dẫn ctrinh. 1 phần do đu theo cách hát TT mơ ước nên giả tạo và mệt mỏi. Chính bản thân TT cũng phân biệt ‘hát hay’ và ‘hát giỏi’. Mà ko hiểu sao bản thân bạn ấy cứ cố thành ng ‘hát giỏi’, khoe kỹ thuật làm gì để phô ra những chỗ chưa tốt",0
Bài cánh Hồng phai của trấn thành trước chẳng nổi như gì nếu mà trấn thành mà hát hay nữa thì toàn diện quá,0
"Có thể là do hồi đó Thành chưa vỡ giọng, giờ trưởng thành rồi "" vỡ mẹ giọng "" 😗",0
tại giờ sống giả trân quá nên cái cách hát nó cx bị vậy luôn á,-1
đm viết sai chính tả vl 🤣,0
"Ngoài chuyện dẫn ctr thì hát ko ổn, làm phim như hạch, diễn viên như trên trời rơi xuống. Chấm hết!",-1
"Chấn thành, sân sâu, c*c này nhất. má nó hài. éo biết nó đang khen hay chê, cái lùm má🤣🤣🤣",-1
hồi đó mê nha. Bảo là ông này MC mà hát hay gớm. Nhất là cái hôm hát dân ca. Chắc được chị Đoan Trang chỉ dạy tận tay nên thế. Hồi đó còn nhắn tin vote cho cặp này nữa. Ai dè càng về sau hát càng giả trân sợ luôn,-1
"Thấy bọn dè bỉu TT ở đây toàn bọn đàn ông mặc váy, ngồi xó bếp bắn mèo chứ có bằng cái móng chân của TT đâu. Trong khi mình cào phím chê người ta thì người ta đang bận đi du lịch vòng quanh thế giới và kiếm tiền như nước. Ko biết nhục lại còn cào phím, chạy ăn từng bữa đi chê kẻ kiếm ngàn tỉ. Nhục mặt cho đám mày râu bất tài vô dụng lại còn giỏi sân si. Kkkkk",-1
"Tui đoán hoy nha, chứ hok chắc nè. Với một cá tính mạnh như vậy chắc hơm có ""ai bày vẽ cho"" đc đâu, có thể là do hiệu ứng hào quang lớn quá nên tự hội tụ và hình thành ra; ảnh còn đi train và thị phạm lại rất tự tin cho nhiều ng mà. Hi vọng thời gian dần qua và tự nhận ra để điều chỉnh thôi :"">",0
Thu Minh dạy nó đấy. Thằng Xìn thèm khát làm ca sĩ. Trc chơi với Trúc Nhân với bé Ali để hát hò cifn có ng đỡ cho. Giờ ko ai chơi cùng thì nó í pặc pặc pặc với chị Thu Minh,-1
Không phải Ca sĩ nhưng nếu đi hát mà biến tấu tào lao quá thì hậu quả cũng có thể thành ra như thế này :))),-1
Bởi ta nói làm Ca sĩ ở Việt Nam cũm áp lực lắm chứ đùa hả :))),0
Đây là ban nhạc khi thấy Ca sĩ biến tấu vỗn lài đến mức éo nhận ra được bài hát gốc nó ra làm sao:,-1
Phải đi học võ phòng thân...,0
Ko giải quyết đc vấn thì mik giải quyết ng tạo ra vấn đề:)),0
Bữa đọc cmt mà cười muốn xỉu,0
"Hâhhahahhahahah
mé best cmt nè =))))",0
"Như mợ Hà hát thì band cứ đánh như bth, còn bả hát sao kệ bả 😂😂",0
Tính theo nghề mà đọc thấy sợ quá :)),0
đọc phát nghĩ ngay tới ai,0
Đọc phát biết nhắc đến ai luôn🤣🤣🤣,0
áp lực thật🤡,0
Cốt lõi vấn đề đã đc giải quyết =))))),0
Bảo Hân đầu nhảy cái số liền =)))),0
hề điên,0
Ngọc Mai giải quyết người tạo ra vấn đề khi ko giải quyết vấn đề nổi nữa :))),0
"Mé, hay 👍",1
Đáng hát mà phụt ca 💩💩 rà thì phải làm sao???🤔,-1
Biến tấu cũng phải dựa theo bản hoà thanh có sẵn rồi tương tác vơis band mà nuông theo chứ,0
"nể mấy ng đánh nhạc ở đám cưới, nhiều khi khách hát nhạc đuổi k kịp Vũ Yến",0
Trần Ngọc cách nhanh nhất để nhạc công giải toả áp lực,0
Đánh ca sĩ rớt chu bin phải lên phường làm biên bản đền 1 jack =)),0
Hát như Lệ Tổ thì đánh cũng đáng 🤡🤡🤡,0
Mình àaaaaaa Saooooo Đờiiiiiii Taaaaa .... Cái thằng đánh nhạc nhai luôn sợi dây đàn luôn 🤣,0
Ông này sau khi xem đc bài viết chắc mặc giáp chống đạn luôn:))),0
Nguyễn Văn Kha m kêu t đàn thì m phải theo tông của tao,0
"Dii Đăng làm nhớ tới cái video mi gửi, guitarist chạy theo ca sĩ mệt nghỉ🤣🤣🤣",0
Đặng Hải Yến em sẽ áp dụng vào ngày sớm nhất,0
Trần Tiên nó hay mắc đánh quá,0
Linh Linh Kiều Trang tai nạn lao động k chừa 1 ai =)))),0
Thao Anh ng mà ai củng bíc là ai đó má,0
LưuNgọc Khánh đi hát đừng biến tấu quá nha,0
Kio Bin 🤣🤣🤣 mốt hát theo ban nhạc nha e,0
Kim Sing thương cho ca sĩ,0
Bảo sao mà t chây chín bãi nó thuê cả vệ sĩ ngoại 🤣🤣🤣,0
Trần Khuyên hát cho đàng quàng nghe hôn,0
Tung Nguyen ban nhạc nóng tính,0
ủa đó giờ thấy ban nhạc đánh cho ca sĩ hát theo lòi cl chứ chưa thấy trường hợp ngược lại =)))),0
"Bên này là quản lý nghệ sĩ đã có tên tuổi và chỗ đứng riêng, còn bên kia là quản lý nghệ sĩ mới toanh thì phải có thời gian đủ mới đầu tư cho talent được chứ nhỉ? Bên này đầu tư chắc chắn sẽ có lời còn bên kia vẫn là hên xui nên phải cân nhắc thời điểm phù hợp mà đúng ko?",0
"Nhưng mà phải công nhận 1 điều là Cam và Sofia nổi lên nhờ CĐK còn PMC vs TP nổi sẵn rồi, nổi tự thân. T cmt này cũng sợ ném đá lắm nhưng mà cái nào ai làm đc thì t vẫn công nhận. Giống St319 có công lăng xê Erik nhưng mà công ty lại theo kiểu Hàn Quốc khắc nghiệt ko đc hẹn hò bla bla, Erik bức quá đi (lâu rồi ko biết t nhớ đúng ko), Min, Amee, Monstar cũng đc St.319 định hướng rất tốt. Cam với loạt bài hit ""... ơi"" quá nổi, còn Sofia thì t biết đến qua Là do em xui thôi nên thấy cũng có công CĐK. Lyly thì t biết từ bài 24h nên ko biết phải CĐK ko hí hí",0
Còn cty CĐK : đưa talent lên tòa,0
Nhưng phải thấy khả năng xử lý khủng hoảng và quản lý của SuperBrother sao sao ấy =)))),0
kêu cty này nó lụm cô S nào đó về mà push :),0
Talent từ số 0 đi lên 1 thì mất tiền mất công chứ talent số 1 chắc gì nó đã vào cty mà đòi có tâm :))),0
"Nghe tên album của cô ""Một ngàn chín trăm hồi đó"" là muốn nghe liềnnnnnnn",0
Nhưng độ nổi tiếng và nhận diện của 4 trường hợp này là đã có sẵn trước hay sau khi gia nhập vmas?,0
